Name,Symbol,Current Price (USD),Market Cap,24h Change (%),Total Volume,Last Updated,Market Cap Log,Total Volume Log,Current Price Log,Liquidity Ratio,Absolute 24h Change,Is Stablecoin,Risk_MarketCap_Inv_Scaled,Risk_Volatility_Scaled,Liquidity_Ratio_Scaled,Risk_Liquidity_Inv_Scaled,Reward_24hChange_Scaled,Reward_Volume_Scaled,Reward_Liquidity_Scaled,Risk Score,Reward Score,Anomaly_Pred_IF,Is_Anomaly_IF,Market Cap Tier
ViciCoin,VCNT,18.69,106481160,-0.02901,283901.0,2025-04-29 05:38:47.920000+00:00,18.483478635447735,12.55638438717031,2.9801108926510342,0.0026662087452841423,0.02901,False,0.8735015467032747,0.000488691944668819,0.00042437266737495403,0.9995756273326251,0.0,0.40315357743261016,0.00042437266737495403,0.5495112209257025,0.12107338502999553,1,False,Mid Cap ($100M-$1B)
BORA,BORA,0.090966,105016444,1.62239,2803334.0,2025-04-29 05:38:52.337000+00:00,18.469627514905934,14.846320337811166,0.08706354229566321,0.02669423847564292,1.62239,False,0.8747392291832126,0.027330193868019482,0.004253246177785866,0.9957467538222141,0.027330193868019482,0.521284486396946,0.004253246177785866,0.5599771199849357,0.16859339731962733,1,False,Mid Cap ($100M-$1B)
Aevo,AEVO,0.116241,104976321,4.11004,16355015.0,2025-04-29 05:38:50.408000+00:00,18.46924537792987,16.610045197248244,0.10996679046610151,0.15579718210928728,4.11004,False,0.8747733754632037,0.06923624406296562,0.024825837711180524,0.9751741622888195,0.06923624406296562,0.6122697476877647,0.024825837711180524,0.5726386802682316,0.2188231732448698,1,False,Mid Cap ($100M-$1B)
BLOCKv,VEE,0.02866242,104511065,5.20961,121065.0,2025-04-29 05:38:42.860000+00:00,18.46480351849953,11.704091130418075,0.028259336942886147,0.0011583940896593102,5.20961,False,0.8751702828165608,0.08775920171892884,0.00018410196443683721,0.9998158980355631,0.08775920171892884,0.3591863314945135,0.00018410196443683721,0.5851349734213085,0.14291481072525664,1,False,Mid Cap ($100M-$1B)
UMA,UMA,1.21,104414572,2.45978,8835931.0,2025-04-29 05:38:52.222000+00:00,18.463879811793902,15.994337147702582,0.7929925155296614,0.08462354277523639,2.45978,False,0.8752528216698403,0.04143656227705851,0.013484297628875217,0.9865157023711247,0.04143656227705851,0.5805072210855983,0.013484297628875217,0.5639788940529845,0.19477208052516545,1,False,Mid Cap ($100M-$1B)
Metis,METIS,16.3,103937749,2.38606,7470807.0,2025-04-29 05:38:48.645000+00:00,18.459302720206168,15.826513717256804,2.8507065015037334,0.07187770633747322,2.38606,False,0.8756618128449669,0.04019470187854127,0.01145324489370562,0.9885467551062944,0.04019470187854127,0.5718497150193153,0.01145324489370562,0.5640519569106622,0.19106876872532277,1,False,Mid Cap ($100M-$1B)
Neiro,NEIRO,0.00024586,103275144,3.01824,43841562.0,2025-04-29 05:38:53.733000+00:00,18.452907295264513,17.596092852340767,0.0002458297813831313,0.42451223306936275,3.01824,False,0.8762332832453692,0.05084417701059001,0.06764565906215023,0.9323543409378497,0.05084417701059001,0.66313698078467,0.06764565906215023,0.5573018522899537,0.23957246275828206,1,False,Mid Cap ($100M-$1B)
Manta Network,MANTA,0.250351,103158342,7.88195,17578788.0,2025-04-29 05:38:48.981000+00:00,18.451775676421118,16.682203562751916,0.22342431189726844,0.17040587953614067,7.88195,False,0.8763344003219413,0.13277647270880377,0.027153737885559567,0.9728462621144405,0.13277647270880377,0.6159921807557918,0.027153737885559567,0.5982136016351862,0.2460543646759269,1,False,Mid Cap ($100M-$1B)
Moonwell,WELL,0.0309441,103147568,-2.43722,3657312.0,2025-04-29 05:38:45.042000+00:00,18.451671229583845,15.112239282749796,0.030474984360252987,0.035457084165086666,2.43722,False,0.8763437332867501,0.04105652469444119,0.005649608181356129,0.9943503918186438,0.0,0.5350024450444996,0.005649608181356129,0.5658301815562053,0.1621956159677567,1,False,Mid Cap ($100M-$1B)
STP,STPT,0.053068,103077966,0.97541,9818626.0,2025-04-29 05:38:53.138000+00:00,18.45099622100835,16.09979185385477,0.05170780846471878,0.09525436309055613,0.97541,False,0.8764040494384417,0.01643140330056576,0.015178321931160702,0.9848216780688392,0.01643140330056576,0.5859473122326186,0.015178321931160702,0.5540985167093708,0.1869102515693601,1,False,Mid Cap ($100M-$1B)
peaq,PEAQ,0.135597,103024494,-0.59374,5473909.0,2025-04-29 05:38:50.209000+00:00,18.45047733345426,15.515503727088449,0.1271585038379166,0.053132112446968194,0.59374,False,0.8764504152203882,0.010001928825496883,0.008466129067325976,0.991533870932674,0.0,0.5558056449546941,0.008466129067325976,0.5528877118048889,0.169281532206606,1,False,Mid Cap ($100M-$1B)
Wrapped fragSOL,WFRAGSOL,152.75,102642693,-1.50746,583633.0,2025-04-29 05:38:47.568000+00:00,18.44676452500437,13.277029353015337,5.035327906686628,0.00568606476449327,1.50746,False,0.8767821774020779,0.02539412474699958,0.000905587600391109,0.9990944123996089,0.0,0.44032948396048543,0.000905587600391109,0.5606894033395529,0.13237052146826297,1,False,Mid Cap ($100M-$1B)
Zebec Network,ZBCN,0.00130198,102345206,11.79021,17497477.0,2025-04-29 05:38:47.574000+00:00,18.443862039468442,16.677567314222568,0.001301133159006795,0.17096528194979646,11.79021,False,0.8770415322669243,0.19861360403149797,0.027242878822512893,0.9727571211774871,0.19861360403149797,0.6157530106371676,0.027242878822512893,0.6248134787548664,0.27234420845050333,1,False,Mid Cap ($100M-$1B)
Dymension,DYM,0.364503,101872546,14.51304,16336455.0,2025-04-29 05:38:47.176000+00:00,18.439233050707802,16.608909732806993,0.31079025977138774,0.16036170333860117,14.51304,False,0.8774551607724002,0.24448141126012948,0.025553195493685118,0.9744468045063149,0.24448141126012948,0.6122111724920243,0.025553195493685118,0.6436639897142749,0.28912187489976465,1,False,Mid Cap ($100M-$1B)
Velo,VELO,0.01376763,101766653,2.30258,11493806.0,2025-04-29 05:38:46.109000+00:00,18.438193044569253,16.257318926539437,0.013673717171728494,0.11294275345775595,2.30258,False,0.8775480916925251,0.03878842805775695,0.017996972069303663,0.9820030279306964,0.03878842805775695,0.5940736601671637,0.017996972069303663,0.5629352134862521,0.199136560894043,1,False,Mid Cap ($100M-$1B)
Sonic SVM,SONIC,0.281451,100990246,8.27945,107060268.0,2025-04-29 05:38:54.788000+00:00,18.43053450578646,18.488902495536106,0.24799302964928746,1.0601050323216363,8.27945,False,0.878232429053158,0.13947261362593083,0.16892755607054943,0.8310724439294506,0.13947261362593083,0.709194345250813,0.16892755607054943,0.5732965058575257,0.3192256158467811,1,False,Mid Cap ($100M-$1B)
Initia,INIT,0.678047,100827356,-0.82923,193799015.0,2025-04-29 05:38:47.678000+00:00,18.42892027558907,19.08233218000867,0.5176306171879157,1.9220876425639883,0.82923,False,0.8783766704109506,0.013968908006815745,0.30628473515801324,0.6937152648419868,0.0,0.7398075979985784,0.30628473515801324,0.49568128433550396,0.3138276999469775,-1,True,Mid Cap ($100M-$1B)
Audius,AUDIO,0.07647,100742307,-0.42484,8307567.0,2025-04-29 05:38:53.759000+00:00,18.428076408481914,15.932677464552048,0.07368716934292244,0.08246353738951005,0.42484,False,0.8784520751069658,0.007156700647125165,0.013140100143831195,0.9868598998561688,0.0,0.5773263834665431,0.013140100143831195,0.5516154902728702,0.1771399450831123,1,False,Mid Cap ($100M-$1B)
XPR Network,XPR,0.00365323,99749083,-0.24146,2705922.0,2025-04-29 05:38:52.725000+00:00,18.41816843073469,14.810953632023459,0.0036465731629952034,0.027127286974658202,0.24146,False,0.8793374136203622,0.004067547637357223,0.0043222525817736175,0.9956777474182263,0.0,0.5194600244068162,0.0043222525817736175,0.5524975339867331,0.1571346830965769,1,False,Small Cap ($10M-$100M)
Spell,SPELL,0.00062215,99640883,0.00413,13470854.0,2025-04-29 05:38:52.757000+00:00,18.417083120257878,16.416039020759662,0.0006219565449233087,0.1351940447978567,0.00413,False,0.8794343927606698,6.95724829880118e-05,0.02154272180162162,0.9784572781983784,6.95724829880118e-05,0.6022615524948477,0.02154272180162162,0.5474930417371389,0.187169111282136,1,False,Small Cap ($10M-$100M)
Powerledger,POWR,0.187491,99259076,1.72141,5383560.0,2025-04-29 05:38:45.659000+00:00,18.413243929269132,15.498860609092262,0.17184267795057043,0.05423745834587459,1.72141,False,0.8797774479964946,0.02899824889597903,0.008642266257085513,0.9913577337429145,0.02899824889597903,0.5549470765496083,0.008642266257085513,0.5617818255055724,0.18067610240039977,1,False,Small Cap ($10M-$100M)
SATS (Ordinals),SATS,4.7181e-08,99097556,1.6946,15967581.0,2025-04-29 05:38:43.666000+00:00,18.41161534712955,16.58607109983604,4.7180998886976655e-08,0.16112991727061363,1.6946,False,0.8799229717882497,0.028546617353870412,0.025675610606685197,0.9743243893933148,0.028546617353870412,0.6110329961017168,0.025675610606685197,0.5582527135355111,0.2024312289540688,1,False,Small Cap ($10M-$100M)
Pundi X,PUNDIX,0.383169,99012400,31.48036,72206224.0,2025-04-29 05:38:53.183000+00:00,18.41075566288042,18.09503681898299,0.324377243337068,0.7292644557651365,31.48036,False,0.8799997898428049,0.530306733790917,0.11620801418710672,0.8837919858128933,0.530306733790917,0.6888759995049193,0.11620801418710672,0.7408810066160675,0.4536478976239746,-1,True,Small Cap ($10M-$100M)
Orbs,ORBS,0.02149954,98537509,0.44814,4321179.0,2025-04-29 05:38:55.272000+00:00,18.4059478458345,15.279039071070278,0.021271684957278734,0.043853138199383544,0.44814,False,0.8804293977511701,0.007549204001512738,0.006987521828236654,0.9930124781717633,0.007549204001512738,0.5436071444920291,0.006987521828236654,0.5537939363354258,0.1681980814966848,1,False,Small Cap ($10M-$100M)
OKT Chain,OKT,5.5,98056599,2.57765,428633.0,2025-04-29 05:38:52.029000+00:00,18.401055420936853,12.968358686920109,1.8718021769015913,0.004371281528946359,2.57765,False,0.8808665658894415,0.04342215757240887,0.0006960765102596773,0.9993039234897403,0.04342215757240887,0.4244060925895383,0.0006960765102596773,0.5695762740826883,0.14489951375890292,1,False,Small Cap ($10M-$100M)
Radix,XRD,0.00910209,97705588,-2.31967,1183056.0,2025-04-29 05:38:49.390000+00:00,18.39746932110866,13.983612324386424,0.009060915638713345,0.012108376032699378,2.31967,False,0.8811870058794964,0.039076320003099595,0.0019289847647195183,0.9980710152352805,0.0,0.4767799744833442,0.0019289847647195183,0.5677195334000945,0.1436126877744191,1,False,Small Cap ($10M-$100M)
Api3,API3,0.814101,97702601,4.64579,22902152.0,2025-04-29 05:38:53.105000+00:00,18.39743874920699,16.946741481572353,0.5955900282025162,0.2344067789966001,4.64579,False,0.8811897376662106,0.07826129436825069,0.03735229978749567,0.9626477002125043,0.07826129436825069,0.6296388964191911,0.03735229978749567,0.5763099528562854,0.23140187660930633,1,False,Small Cap ($10M-$100M)
Lorenzo stBTC,STBTC,93856.0,97673004,0.52951,27112.0,2025-04-29 05:38:54.078000+00:00,18.397135773818395,10.207768596643277,11.449527626340261,0.00027757925823598096,0.52951,False,0.8812168103733742,0.008919933527114317,4.374386543911796e-05,0.9999562561345609,0.008919933527114317,0.28199555200167803,4.374386543911796e-05,0.5560459487871077,0.08817976217098086,1,False,Small Cap ($10M-$100M)
Lisk,LSK,0.542457,97405488,3.59775,17023812.0,2025-04-29 05:38:45.826000+00:00,18.394393122261008,16.650123686570698,0.43337659958550123,0.17477261650801443,3.59775,False,0.8814618830930079,0.06060639241407251,0.027849578689244547,0.9721504213107555,0.06060639241407251,0.614337276420284,0.027849578689244547,0.5712573944649832,0.21689861349848757,1,False,Small Cap ($10M-$100M)
SingularityNET,AGIX,0.314107,97259570,-3.46569,44171.0,2025-04-29 05:38:45.122000+00:00,18.39289395207269,10.695846383167021,0.2731573474929299,0.0004541558224039033,3.46569,False,0.8815958431340691,0.058381757522208866,7.188139218138388e-05,0.9999281186078186,0.0,0.3071740171684506,7.188139218138388e-05,0.575976663984075,0.0921737695681896,1,False,Small Cap ($10M-$100M)
Across Protocol,ACX,0.231786,96404073,6.70122,13229416.0,2025-04-29 05:38:44.329000+00:00,18.384059020098576,16.397953468604687,0.20846514872480892,0.13722880774964769,6.70122,False,0.8823852984335738,0.11288632311111972,0.021866961868472982,0.978133038131527,0.11288632311111972,0.6013285732494713,0.021866961868472982,0.5937352562441829,0.23211318977983117,1,False,Small Cap ($10M-$100M)
IOST,IOST,0.00405104,96280325,1.90263,6028687.0,2025-04-29 05:38:50.915000+00:00,18.382774556831038,15.612039966256871,0.0040428566307850345,0.06261598099092416,1.90263,False,0.8825000730958519,0.03205101532868787,0.009977386272001914,0.990022613727998,0.03205101532868787,0.5607856592113254,0.009977386272001914,0.5638249581154156,0.18404931977647332,1,False,Small Cap ($10M-$100M)
sBTC,SBTC,95108.0,95109564,1.27472,140628.0,2025-04-29 05:38:47.062000+00:00,18.370540100796546,11.85388049598073,11.462778881279636,0.0014785894718222028,1.27472,False,0.883593296697492,0.02147347106888097,0.000235125191504448,0.9997648748084955,0.02147347106888097,0.3669135143889328,0.000235125191504448,0.5619796820682483,0.11873398030168356,1,False,Small Cap ($10M-$100M)
Memecoin,MEME,0.00214804,94308713,2.23433,25615230.0,2025-04-29 05:38:50.874000+00:00,18.36208415054543,17.0586976934682,0.0021457362605057295,0.2716104290385131,2.23433,False,0.8843488876581977,0.03763871329651438,0.04328071221808707,0.956719287781913,0.03763871329651438,0.635414380694967,0.04328071221808707,0.5601388979382675,0.218664013192522,1,False,Small Cap ($10M-$100M)
Rocket Pool,RPL,4.42,94083024,0.24035,5024954.0,2025-04-29 05:38:53.421000+00:00,18.359688195084072,15.429927056645434,1.6900958154515549,0.05340978410727955,0.24035,False,0.8845629809576017,0.004048848979701849,0.008510376126976258,0.9914896238730238,0.004048848979701849,0.551391001888915,0.008510376126976258,0.5537426567495262,0.1695899529966481,1,False,Small Cap ($10M-$100M)
Yield Guild Games,YGG,0.208704,93876813,5.31421,19407198.0,2025-04-29 05:38:47.312000+00:00,18.35749399143045,16.781154637673712,0.18954871121841224,0.20673047347698095,5.31421,False,0.8847590464969426,0.0895212554042911,0.03294207247134499,0.967057927528655,0.0895212554042911,0.6210967691265882,0.03294207247134499,0.5831237062662245,0.23202015464109638,1,False,Small Cap ($10M-$100M)
Global Commercial Business,GCB,0.078477,93866607,-2.1139,221910.0,2025-04-29 05:38:47.741000+00:00,18.357385268579858,12.310031679571265,0.0755498607040499,0.002364099514111552,2.1139,False,0.8847687615497384,0.03560999316909398,0.0003762314737162068,0.9996237685262838,0.0,0.39044498212611,0.0003762314737162068,0.5680762555927897,0.11724636407994786,1,False,Small Cap ($10M-$100M)
Web3Shot,W3S,1.7,93813071,0.29561,47402.0,2025-04-29 05:38:46.370000+00:00,18.356814764607854,10.766440796819609,0.9932517730102833,0.0005052814015650335,0.29561,False,0.8848197395748558,0.004979738909463963,8.002826805723392e-05,0.9999199717319428,0.004979738909463963,0.31081577066389254,8.002826805723392e-05,0.5559037857401166,0.09526063524337051,1,False,Small Cap ($10M-$100M)
Venus,XVS,5.63,93807809,1.28486,4354524.0,2025-04-29 05:38:52.980000+00:00,18.35675867277047,15.286726092285729,1.891604804197771,0.04641963229308554,1.28486,False,0.8848247517241752,0.021644285833408435,0.007396493406858672,0.9926035065931413,0.021644285833408435,0.5440036947986677,0.007396493406858672,0.5611083163416618,0.1740777707950213,1,False,Small Cap ($10M-$100M)
Solayer Staked SOL,SSOL,157.73,93725706,-1.58897,699959.0,2025-04-29 05:38:47.453000+00:00,18.35588306390269,13.458778469535684,5.06720464558415,0.0074681646036360615,1.58897,False,0.8849029927409693,0.02676721266185499,0.0011895657269197337,0.9988104342730802,0.0,0.4497053742913941,0.0011895657269197337,0.5644301690157458,0.13526848200549416,1,False,Small Cap ($10M-$100M)
MVL,MVL,0.00353133,93415067,0.42154,994708.0,2025-04-29 05:38:48.747000+00:00,18.352563217810296,13.81020551105373,0.003525109494352924,0.010648260842118756,0.42154,False,0.8851996413285148,0.007101110043284866,0.0016963149853784698,0.9983036850146215,0.007101110043284866,0.467834438485332,0.0016963149853784698,0.5565810375516442,0.14369967005852707,1,False,Small Cap ($10M-$100M)
IQ,IQ,0.00439556,93334839,1.36394,7265455.0,2025-04-29 05:38:45.040000+00:00,18.35170401519226,15.798641619706382,0.004385927741940396,0.07784290494142278,1.36394,False,0.8852764163463807,0.022976438849072352,0.012403801022331719,0.9875961989776683,0.022976438849072352,0.5704118773289413,0.012403801022331719,0.5608203818737149,0.18403527904501082,1,False,Small Cap ($10M-$100M)
Humans.ai,HEART,0.01188758,92714871,0.80133,435723.0,2025-04-29 05:38:48.499000+00:00,18.34503944916779,12.984764294361717,0.01181747773813912,0.004699602073544383,0.80133,False,0.885871936151438,0.013498914719802298,0.0007483944843192294,0.9992516055156808,0.013498914719802298,0.42525240853940016,0.0007483944843192294,0.5595986614516323,0.13319980679503673,1,False,Small Cap ($10M-$100M)
ChainGPT,CGPT,0.11454,92424571,15.96882,58125098.0,2025-04-29 05:38:48.769000+00:00,18.34190343199453,17.87810812509615,0.10844176373360839,0.6288922671872613,15.96882,False,0.8861521584988221,0.2690049534597149,0.10021367680944705,0.899786323190553,0.2690049534597149,0.6776853005763633,0.10021367680944705,0.6420201094215254,0.3409716745996291,1,False,Small Cap ($10M-$100M)
Blast,BLAST,0.00327982,92129027,4.94644,10554145.0,2025-04-29 05:38:50.127000+00:00,18.338700630720115,16.17202932646965,0.003274453122110986,0.11455830310679391,4.94644,False,0.8864383484148006,0.08332593529085257,0.018254410374706608,0.9817455896252933,0.08332593529085257,0.5896738261986071,0.018254410374706608,0.58425483140732,0.2157088450883351,1,False,Small Cap ($10M-$100M)
Status,SNT,0.02307468,91484186,-0.05471,6267026.0,2025-04-29 05:38:46.960000+00:00,18.331676695638578,15.650812637479007,0.022812485282564847,0.06850392700657576,0.05471,False,0.8870659800467977,0.0009216248291220643,0.010915632178264209,0.9890843678217358,0.0,0.5627858247151529,0.010915632178264209,0.5530119155147151,0.17211043706802515,1,False,Small Cap ($10M-$100M)
Verge,XVG,0.00552698,91304285,9.62702,7195525.0,2025-04-29 05:38:49.047000+00:00,18.329708288603552,15.788970001955304,0.005511762292267454,0.0788081851799179,9.62702,False,0.8872418692749138,0.16217328938868023,0.012557618708457993,0.987442381291542,0.16217328938868023,0.5699129476554844,0.012557618708457993,0.6172545397237461,0.2396104856646548,1,False,Small Cap ($10M-$100M)
CARV,CARV,0.353523,91219375,5.63251,15025171.0,2025-04-29 05:38:51.421000+00:00,18.3287778886193,16.525237485907375,0.3027108229089997,0.16471468917650445,5.63251,False,0.8873250062136451,0.09488322182925094,0.026246845050181353,0.9737531549498186,0.09488322182925094,0.6078947729095059,0.026246845050181353,0.5876339222071222,0.22819577411960654,1,False,Small Cap ($10M-$100M)
Request,REQ,0.122138,90905617,0.20281,2290711.0,2025-04-29 05:38:48.108000+00:00,18.325332361418326,14.644373244236306,0.11523579418968888,0.025198783921129977,0.20281,False,0.8876328851782331,0.003416463746924618,0.004014945060546802,0.9959850549394532,0.003416463746924618,0.5108666431729783,0.004014945060546802,0.5556167505579538,0.15583106196882734,1,False,Small Cap ($10M-$100M)
SPACE ID,ID,0.210789,90778618,8.47175,38275837.0,2025-04-29 05:38:42.510000+00:00,18.323934342274985,17.460329393455154,0.1912722132216148,0.42163934463069264,8.47175,False,0.8877578067537193,0.14271202972244285,0.06718786345574261,0.9328121365442574,0.14271202972244285,0.6561333522343555,0.06718786345574261,0.5987503618993164,0.2740811765960066,1,False,Small Cap ($10M-$100M)
Civic,CVC,0.112865,90508120,1.62167,7270853.0,2025-04-29 05:38:44.328000+00:00,18.320950139450858,15.799384311661647,0.10693777113618078,0.08033370928486859,1.62167,False,0.888024463558911,0.02731806500899978,0.012800711417285426,0.9871992885827146,0.02731806500899978,0.5704501905733494,0.012800711417285426,0.5635768691437073,0.18590249660079036,1,False,Small Cap ($10M-$100M)
iExec RLC,RLC,1.25,90342184,1.14709,4608887.0,2025-04-29 05:38:45.626000+00:00,18.319115074305152,15.343497171125332,0.8109302162163288,0.05101589087109074,1.14709,False,0.8881884378722908,0.01932346235126355,0.008128908545087334,0.9918710914549127,0.01932346235126355,0.5469323440232591,0.008128908545087334,0.5613789783804044,0.17424776071100934,1,False,Small Cap ($10M-$100M)
Aergo,AERGO,0.188865,89361747,-3.4927,77419531.0,2025-04-29 05:38:48.227000+00:00,18.308203273858876,18.16474965814588,0.17299907047182095,0.8663609832963539,3.4927,False,0.8891634740938137,0.05883675819182296,0.13805438563429906,0.8619456143657009,0.0,0.6924722752236755,0.13805438563429906,0.5515892157873948,0.24915799825739238,1,False,Small Cap ($10M-$100M)
Optimism Bridged WBTC (Optimism),WBTC,94343.0,89157312,0.42688,3559606.0,2025-04-29 05:38:46.062000+00:00,18.30591292919516,15.085160703476001,11.454702955769806,0.039925003571215784,0.42688,False,0.8893681304214187,0.0071910657476809865,0.006361572435302605,0.9936384275646974,0.0071910657476809865,0.5336055425755982,0.006361572435302605,0.5573513639805794,0.16486656080234263,1,False,Small Cap ($10M-$100M)
WAX,WAXP,0.02525291,88482443,-1.95175,11036125.0,2025-04-29 05:38:55.338000+00:00,18.2983147174183,16.216684631434276,0.024939323618117643,0.12472672120953984,1.95175,False,0.8900470771944755,0.03287847304403197,0.019874750750230413,0.9801252492497696,0.0,0.591977459085839,0.019874750750230413,0.565195269945357,0.18355566295082082,1,False,Small Cap ($10M-$100M)
PHALA,PHA,0.111659,88402173,3.05522,13998533.0,2025-04-29 05:38:46.181000+00:00,18.297407120065657,16.454463167810896,0.1058534941239719,0.15835055321547356,3.05522,False,0.8901281765783713,0.051467128686351914,0.025232718137933655,0.9747672818620663,0.051467128686351914,0.6042437386848463,0.025232718137933655,0.5715915784783026,0.20942978852137473,1,False,Small Cap ($10M-$100M)
Goatseus Maximus,GOAT,0.087684,88349419,16.25998,84250140.0,2025-04-29 05:38:44.607000+00:00,18.296810191909337,18.24930080078585,0.0840506650710732,0.9536015171757949,16.25998,False,0.8901815157662463,0.2739097292821821,0.15195619002498764,0.8480438099750124,0.2739097292821821,0.696834014394257,0.15195619002498764,0.6352452600143739,0.3642009530386462,1,False,Small Cap ($10M-$100M)
Sologenic,SOLO,0.220331,87978201,1.62368,3750159.0,2025-04-29 05:38:55.334000+00:00,18.292599637213186,15.137309063703064,0.1991221334222724,0.04262600232073397,1.62368,False,0.8905577546245045,0.027351924740429783,0.006791977369861871,0.9932080226301381,0.027351924740429783,0.5362957196492839,0.006791977369861871,0.5658054762720014,0.17386707900191564,1,False,Small Cap ($10M-$100M)
Zircuit,ZRC,0.03969494,87153466,3.03082,21089399.0,2025-04-29 05:38:54.694000+00:00,18.283181111124104,16.86428110254813,0.03892734320144794,0.24198003783349248,3.03082,False,0.8913993576335977,0.051056095130684244,0.03855910078089654,0.9614408992191035,0.051056095130684244,0.6253850134558057,0.03855910078089654,0.5692703609495335,0.21960567232328435,1,False,Small Cap ($10M-$100M)
Kamino,KMNO,0.064167,86692911,4.36762,47218410.0,2025-04-29 05:38:47.394000+00:00,18.27788268523694,17.670294438060093,0.06219233349054108,0.5446628732999864,4.36762,False,0.8918728044476663,0.07357534337726394,0.08679169845033595,0.913208301549664,0.07357534337726394,0.6669648174388637,0.08679169845033595,0.5688209194399049,0.2555570921176655,1,False,Small Cap ($10M-$100M)
Ontology Gas,ONG,0.210171,86671842,1.68722,2785005.0,2025-04-29 05:38:49.506000+00:00,18.277639625451187,14.839760585739764,0.1907616719376418,0.03213275425714386,1.68722,False,0.8918945233286402,0.028422296548918466,0.005119875245812649,0.9948801247541873,0.028422296548918466,0.5209460885153117,0.005119875245812649,0.567102752901861,0.16918870774790468,1,False,Small Cap ($10M-$100M)
Sign,SIGN,0.072042,86665867,7.03775,342347892.0,2025-04-29 05:38:48.422000+00:00,18.277570684884616,19.65133800899218,0.06956524098560679,3.9502044328478245,7.03775,False,0.8919006835906309,0.1185553855082034,0.6294657342445096,0.3705342657554904,0.1185553855082034,0.769160897493709,0.6294657342445096,0.4782892807906318,0.4670101437247469,-1,True,Small Cap ($10M-$100M)
Morphware,XMW,0.1108,86488424,22.68856,1019506.0,2025-04-29 05:38:43.184000+00:00,18.275521147919175,13.834829735083915,0.10508047645050743,0.011787774049391858,22.68856,False,0.8920838222750755,0.38220325777784137,0.0018778967456415162,0.9981221032543585,0.38220325777784137,0.4691047281484175,0.0018778967456415162,0.7093392526720386,0.2941760905793543,1,False,Small Cap ($10M-$100M)
Arcblock,ABT,0.873283,86076252,-1.45469,424473.0,2025-04-29 05:38:50.448000+00:00,18.27074412415523,12.958606034330092,0.6276925065491279,0.004931360161917831,1.45469,False,0.8925106786150403,0.024505180454680604,0.0007853252029571956,0.9992146747970428,0.0,0.42390298257244396,0.0007853252029571956,0.566649278587297,0.12740649233262033,1,False,Small Cap ($10M-$100M)
Osaka Protocol,OSAK,1.13018e-07,86058164,-3.35857,39653.0,2025-04-29 05:38:48.868000+00:00,18.27053396281415,10.587947104698507,1.1301799361346633e-07,0.0004607697649696547,3.35857,False,0.8925294578184289,0.05657725283027767,7.293532584858709e-05,0.9999270646741514,0.0,0.301607817887412,7.293532584858709e-05,0.579628097194313,0.09050422596397815,1,False,Small Cap ($10M-$100M)
ARK,ARK,0.454877,85646062,0.24013,9813449.0,2025-04-29 05:38:50.062000+00:00,18.265733815536656,16.09926445167313,0.3749213609676056,0.11458143866556293,0.24013,False,0.8929583803859962,0.004045142939445829,0.018258097032710335,0.9817419029672897,0.004045142939445829,0.5859201051401716,0.018258097032710335,0.5551497899236348,0.1828715178276429,1,False,Small Cap ($10M-$100M)
TempleDAO,TEMPLE,3.6,85444127,0.44735,35180.0,2025-04-29 05:38:44.249000+00:00,18.26337324661579,10.468261443129174,1.5260563034950492,0.00041173104852484477,0.44735,False,0.8931693116812098,0.0075358959478661214,6.512099215218537e-05,0.9999348790078478,0.0075358959478661214,0.2954335945484464,6.512099215218537e-05,0.5602690588532,0.09166397304132602,1,False,Small Cap ($10M-$100M)
Adventure Gold,AGLD,0.923915,85300147,6.0521,46973516.0,2025-04-29 05:38:43.140000+00:00,18.261686747513156,17.665094532781428,0.6543621724734243,0.5506850533329093,6.0521,False,0.8933200107084445,0.10195148287935744,0.08775133458620482,0.9122486654137951,0.10195148287935744,0.6666965699636777,0.08775133458620482,0.5805583305178799,0.2671149645167077,1,False,Small Cap ($10M-$100M)
dKargo,DKA,0.01811109,84889586,-0.38632,1473178.0,2025-04-29 05:38:45.772000+00:00,18.25686199358275,14.202933208767767,0.01794903791128963,0.017354048587302568,0.38632,False,0.8937511320312035,0.006507806689571119,0.002764884208577489,0.9972351157914225,0.0,0.48809407932526316,0.002764884208577489,0.5595505986465944,0.14725768906015219,1,False,Small Cap ($10M-$100M)
BitMart,BMX,0.247762,84117039,-1.93406,4046730.0,2025-04-29 05:38:48.368000+00:00,18.24771972035275,15.213419952659466,0.22135154663249562,0.04810832678026149,1.93406,False,0.8945680501548618,0.032580473716172904,0.0076655873634453656,0.9923344126365546,0.0,0.54022205151546,0.0076655873634453656,0.5693262920757249,0.1643662916636716,1,False,Small Cap ($10M-$100M)
Tellor Tributes,TRB,31.52,83987624,4.56536,18457427.0,2025-04-29 05:38:48.411000+00:00,18.246180024526147,16.73097744905454,3.4818552846796096,0.21976365232096576,4.56536,False,0.8947056314099862,0.07690639974192483,0.035018913302332096,0.9649810866976679,0.07690639974192483,0.6185082788680728,0.035018913302332096,0.5816410298002981,0.2268207175478914,1,False,Small Cap ($10M-$100M)
